projectRcn;org_id
92203;30267
92204;14687
92205;29630
92206;3245
92206;7887
92206;8515
92206;11081
92206;26425
92206;29424
92206;29491
92206;29883
92206;30318
92207;28126
92208;29407
92209;27451
92210;20115
92211;3681
92212;31287
92213;27474
92214;16520
92214;29762
92215;8288
92215;29834
92216;29409
92217;29876
92218;6374
92218;24719
92219;28351
92219;29651
92219;29794
92219;29863
92220;4632
92220;28027
92221;3208
92222;17049
92225;753
92226;323
92226;753
92226;4775
92226;6009
92226;13664
92226;13881
92226;23009
92226;25175
92226;31726
92227;542
92227;7597
92227;11062
92227;12879
92227;13713
92227;19032
92227;23889
92227;23963
92227;28359
92227;28365
92228;6069
92229;28374
92230;29459
92231;28116
92233;18437
92234;31878
92235;18437
92236;5173
92237;182
92237;5173
92237;12279
92237;14596
92237;18437
92237;20189
92237;27460
92237;29592
92237;29863
92237;30098
92238;1163
92238;5559
92238;29575
92238;29875
92238;29878
92239;182
92241;8514
92241;8730
92241;14598
92241;17894
92241;20702
92241;22659
92241;27238
92241;27595
92241;27671
92241;27729
92242;184
92242;9022
92242;12502
92242;16628
92242;17894
92242;19970
92242;28121
92242;29882
92243;12279
92243;19136
92243;20179
92243;26000
92243;28110
92243;30837
92244;753
92244;6374
92244;22087
92244;29382
92244;29587
92244;29755
92244;29762
92245;135
92245;4847
92245;6464
92245;6467
92245;16244
92245;18344
92245;25315
92246;2205
92246;7362
92246;10029
92246;10583
92246;10913
92246;16335
92246;20280
92246;21400
92246;28656
92246;29578
92246;30982
92248;5436
92248;5902
92248;8666
92248;16529
92248;17349
92248;18964
92248;21109
92248;28612
92248;29547
92249;1318
92249;1358
92249;1657
92249;4004
92249;5237
92249;6504
92249;7471
92249;14245
92249;14598
92249;16990
92249;20380
92249;22424
92249;23311
92249;23715
92249;25177
92249;25711
92249;27476
92249;28186
92249;28348
92249;28800
92249;29257
92249;29274
92249;29557
92250;13940
92251;22105
92252;27470
92252;31319
92253;29630
92254;5043
92256;20675
92257;1
92257;19723
92257;30191
92258;18166
92258;30440
92258;31342
92260;1198
92261;7182
92261;17297
92261;17326
92261;17332
92261;17336
92261;23756
92261;23827
92261;30608
92262;6066
92264;1127
92264;2205
92264;2884
92264;4254
92264;10226
92264;14111
92264;15099
92264;22493
92264;27214
92264;27534
92265;1142
92265;2783
92265;3693
92265;5445
92265;10538
92265;11062
92265;12279
92265;13456
92265;15726
92265;18585
92265;30098
92266;639
92266;6759
92266;7423
92266;11062
92266;16990
92266;30122
92267;28027
92268;30019
92269;29879
92270;16290
92271;28028
92272;6066
92273;3328
92273;11081
92273;16245
92273;20682
92273;24117
92273;29547
92273;29550
92273;29590
92273;29596
92273;29754
92273;30105
92274;5173
92274;12969
92274;15679
92274;16004
92274;18788
92274;20830
92274;22097
92274;27472
92274;28344
92274;28359
92274;29244
92274;29618
92274;31767
92275;11275
92276;27671
92277;17720
92278;29949
92279;23837
92280;28027
92281;16520
92282;5700
92282;12751
92282;15741
92282;18775
92282;22424
92282;24182
92282;24334
92282;25419
92282;31011
92283;28359
92284;17049
92285;28028
92286;27474
92287;4683
92288;29419
92289;29949
92290;11413
92291;4931
92291;9372
92292;8293
92292;18437
92293;289
92293;292
92294;1320
92294;2112
92294;12969
92294;13688
92294;14683
92294;15978
92294;19025
92294;19869
92294;21563
92294;21800
92294;26416
92294;29949
92294;31183
92295;3258
92295;6051
92295;6075
92295;7251
92295;7575
92295;9071
92295;11493
92295;15305
92295;16107
92295;26414
92295;27991
92295;28437
92296;1515
92296;3981
92296;7225
92296;7446
92296;10302
92296;10304
92296;16308
92296;18437
92296;20280
92296;26530
92297;661
92297;5173
92297;6067
92297;14695
92297;16114
92297;16558
92297;19525
92297;23827
92297;24476
92297;27841
92297;29491
92297;30098
92297;30182
92297;30616
92298;6075
92298;12944
92298;23837
92298;28351
92298;29399
92298;29876
92299;1110
92299;1320
92299;2198
92299;4278
92299;9262
92299;9572
92299;9660
92299;10243
92299;10431
92299;11752
92299;14577
92299;15161
92299;15870
92299;16505
92299;16529
92299;20151
92299;25239
92299;27460
92299;29244
92299;29475
92299;29563
92299;29597
92299;29668
92299;29692
92299;29876
92299;30019
92299;30191
92300;3138
92300;4926
92300;5320
92300;11988
92300;14556
92300;15131
92300;15543
92300;15583
92300;23679
92300;26612
92300;28183
92300;29724
92301;4234
92301;5534
92301;14915
92301;16520
92301;20340
92301;22424
92301;23674
92301;25467
92301;27222
92301;29459
92301;30947
92301;31002
92302;4292
92302;4683
92302;8502
92302;11493
92302;21239
92302;23645
92302;26650
92302;26945
92302;27656
92302;28868
92302;30407
92303;1980
92303;3988
92303;4392
92303;5050
92303;8526
92303;9371
92303;12947
92303;15177
92303;15246
92303;15972
92303;16852
92303;17132
92303;19010
92303;20189
92303;24841
92303;26645
92303;29553
92303;29826
92305;8526
92306;6773
92306;11416
92307;6021
92307;16544
92307;17150
92307;27468
92307;29978
92307;30662
92308;2667
92308;7924
92308;11960
92308;12183
92308;13147
92308;20554
92308;21755
92308;28333
92308;30459
92309;887
92309;1229
92309;1625
92309;6374
92309;14272
92309;14743
92309;17994
92309;25239
92309;26974
92309;29748
92310;11189
92310;29484
92311;29883
92312;15049
92313;811
92313;5033
92313;7423
92313;19153
92314;21000
92315;9819
92315;26397
92315;31518
92316;1453
92316;10130
92316;14508
92316;15944
92316;23150
92316;25976
92316;26989
92316;29682
92316;29908
92316;30220
92317;2150
92317;5173
92317;6374
92317;7826
92317;10773
92317;10776
92317;18041
92317;19937
92317;29372
92317;29485
92317;29881
92318;6374
92318;11018
92318;11110
92318;14780
92318;16225
92318;17422
92318;18933
92318;22802
92318;24951
92318;29611
92319;2246
92319;7696
92319;9306
92319;10484
92319;10938
92319;11168
92319;13713
92319;21561
92319;22424
92319;23773
92319;24421
92319;29121
92320;5173
92321;980
92321;2554
92321;4516
92321;7194
92321;8714
92321;9852
92321;12929
92321;22980
92321;27216
92321;29539
92321;29767
92321;30251
92321;30491
92321;30789
92322;4122
92322;5127
92322;8191
92322;8351
92322;9571
92322;9599
92322;9730
92322;9783
92322;9787
92322;11018
92322;11332
92322;11824
92322;12526
92322;15959
92322;22105
92322;25348
92322;25406
92322;27790
92323;28351
92324;3777
92325;28028
92326;12944
92327;28027
92328;30105
92329;29914
92330;28374
92331;11330
92332;29652
92333;21404
92334;29862
92335;753
92336;18623
92337;16290
92338;29617
92339;8526
92340;18437
92341;6374
92342;29651
92343;29654
92344;29914
92345;28027
92346;8293
92347;29949
92348;5173
92348;6067
92348;17049
92348;29590
92348;29882
92348;29980
92349;5173
92350;7529
92351;15490
92352;27671
92353;16505
92354;29626
92355;28342
92356;26581
92357;28027
92358;29602
92359;30267
92360;29978
92361;30348
92362;21651
92364;8219
92364;8538
92364;10082
92364;13266
92364;23883
92364;24874
92364;27832
92364;29539
92365;2011
92365;3399
92365;3705
92365;16155
92365;22251
92365;22254
92365;23895
92365;28333
92366;3888
92366;4020
92366;4280
92366;10181
92366;10600
92366;11062
92366;16280
92366;18213
92366;21119
92366;21431
92366;21906
92366;26332
92366;31302
92368;18626
92369;5173
92370;5173
92371;21000
92372;14687
92373;16495
92374;14527
92375;5173
92375;6374
92375;6966
92375;12279
92375;12780
92375;20025
92375;29376
92375;29384
92375;29537
92376;753
92376;1546
92376;4632
92376;11018
92376;16505
92376;21805
92376;22121
92376;29557
92376;29755
92377;5173
92377;6066
92377;7465
92377;11187
92377;23680
92377;23804
92377;27043
92377;29596
92377;29724
92377;30079
92378;11183
92379;5570
92379;16520
92379;29627
92380;28028
92381;12969
92382;10693
92383;5173
92384;14910
92385;17873
92385;29625
92386;27222
92387;22425
92388;14875
92388;15357
92391;20000
92392;6374
92392;21511
92393;29372
92394;29882
92395;29559
92396;5033
92398;27671
92399;1002
92399;1006
92399;1208
92399;7300
92399;8516
92399;10669
92399;24221
92399;25709
92399;26530
92400;5173
92401;4524
92401;4929
92401;10834
92401;10954
92401;14840
92401;16004
92401;17335
92401;19149
92401;19156
92401;19219
92401;19306
92401;21078
92401;26890
92401;28365
92401;29314
92402;29968
92403;18437
92404;29856
92405;16290
92405;29616
92406;5173
92407;28362
92408;753
92408;19010
92408;20163
92408;23215
92408;27460
92408;29482
92408;29616
92408;29802
92408;30253
92409;29998
92410;21087
92411;11183
92412;5491
92413;12969
92414;30251
92415;1216
92415;5173
92415;6066
92415;9708
92415;11277
92415;28351
92415;29480
92415;29539
92415;29554
92416;6066
92417;29630
92418;18437
92418;27467
92438;1502
92438;5213
92438;6715
92438;9916
92438;16952
92438;17268
92438;25869
92438;28645
92438;28695
92439;402
92439;1041
92439;1320
92439;5563
92439;5678
92439;17081
92439;29557
92439;31097
92440;4933
92440;5121
92440;6278
92440;6886
92440;11062
92440;15690
92440;18858
92440;20025
92440;23157
92440;26129
92440;26135
92441;14687
92442;7878
92442;12449
92442;12451
92442;12780
92442;17894
92442;25596
92442;27216
92442;28216
92442;28285
92442;29949
92443;11062
92443;16354
92443;28755
92443;28877
92443;30019
92444;1238
92444;6066
92444;9065
92444;10373
92444;15097
92444;18726
92444;20000
92444;23459
92444;25697
92444;27428
92444;27580
92444;28339
92444;29035
92445;29406
92446;28350
92447;30010
92448;28027
92449;29669
92450;10946
92451;753
92452;12969
92453;30098
92454;6066
92454;16276
92454;18115
92454;18437
92454;22135
92454;22250
92454;23210
92454;23837
92454;26416
92454;26612
92454;28027
92454;29008
92454;29189
92454;29568
92455;323
92455;1510
92455;2205
92455;3300
92455;11062
92455;19777
92455;22474
92455;22883
92455;23680
92455;28028
92455;28928
92455;29490
92456;1163
92456;6066
92456;11018
92456;16140
92456;23936
92456;26494
92456;26610
92456;28028
92456;29604
92456;29862
92456;29949
92456;30019
92456;30688
92457;31287
92458;10744
92458;21512
92459;1251
92460;5559
92461;23837
92462;30019
92463;6067
92464;11110
92465;29621
92466;15641
92467;5280
92467;6075
92467;8927
92467;8931
92467;9022
92467;16583
92467;28377
92467;29623
92467;30459
92468;12956
92468;16505
92468;20280
92468;23888
92468;24107
92468;26612
92468;28297
92468;29585
92468;29590
92468;29630
92468;29914
92469;29643
92470;3420
92470;29630
92471;30702
92472;10776
92472;13236
92472;27726
92472;29591
92472;29602
92472;29630
92472;30075
92472;30267
92473;1663
92473;5173
92473;16004
92473;22424
92473;27479
92473;28365
92473;29708
92473;29883
92473;29914
92474;135
92474;3246
92474;16520
92474;18437
92474;23274
92474;28027
92474;29770
92474;29794
92474;29914
92475;17049
92476;29653
92477;29876
92478;29761
92479;10819
92479;11258
92480;18434
92481;16290
92481;28027
92482;6422
92482;6524
92482;12558
92482;12705
92482;14232
92482;15145
92482;15931
92482;27699
92482;28882
92482;30753
92483;24722
92484;3703
92484;5559
92484;6374
92484;7601
92484;11237
92484;28027
92484;29527
92484;29547
92484;29731
92484;29758
92484;29914
92485;2350
92485;5834
92485;7994
92485;9174
92485;10693
92485;11668
92485;12415
92485;12963
92485;16505
92485;21246
92485;29643
92485;29911
92485;29914
92485;30019
92485;30267
92486;28342
92488;28344
92489;18437
92491;26407
92492;28052
92494;753
92494;15679
92494;16990
92494;28334
92494;30738
92494;31184
92495;28126
92496;29485
92497;12969
92498;24045
92499;13940
92500;27472
92500;28126
92501;829
92501;3302
92501;5563
92501;6040
92501;16505
92501;16725
92501;21907
92501;25009
92501;27080
92501;29590
92501;29630
92501;29684
92501;29845
92501;29893
92501;30098
92501;31370
92502;10825
92503;8293
92504;4739
92504;5454
92504;8293
92504;10876
92504;15327
92504;15367
92504;18030
92504;23611
92504;23641
92504;28679
92504;29658
92504;29947
92504;30202
92504;31376
92505;182
92505;248
92505;2002
92505;5173
92505;6442
92505;7540
92505;10966
92505;13835
92505;15145
92505;15607
92505;15617
92505;15968
92505;16307
92505;18120
92505;18437
92505;20115
92505;21000
92505;21078
92505;26010
92505;26612
92505;27460
92505;28224
92505;29623
92505;29882
92505;29914
92505;30058
92505;30312
92506;22425
92507;6075
92507;6374
92507;9019
92507;18184
92507;20151
92507;20185
92507;24549
92507;26641
92507;29488
92508;1696
92508;4016
92508;8516
92508;27469
92508;27474
92508;29168
92508;29590
92508;30019
92509;11262
92510;29573
92511;5173
92511;7519
92511;9845
92511;12279
92511;12944
92511;13940
92511;14687
92511;28027
92511;29628
92512;29617
92513;3115
92513;6007
92513;7378
92513;8730
92513;12432
92513;14050
92513;18111
92513;24863
92513;29477
92514;2076
92514;3417
92514;4519
92514;5199
92514;10316
92514;10332
92514;12339
92514;13130
92514;16188
92514;21491
92514;27660
92514;28900
92515;4313
92515;12787
92515;13902
92515;14263
92515;20955
92515;23721
92515;28331
92516;4332
92516;9229
92516;20548
92516;21815
92516;23061
92516;27468
92516;28704
92519;1252
92519;1828
92519;3420
92519;3763
92519;6374
92519;15230
92520;6067
92521;8293
92521;11018
92521;27451
92521;27460
92521;29791
92522;10040
92522;10946
92522;13770
92522;14687
92522;16720
92522;28678
92522;29590
92523;130
92523;10699
92523;14301
92523;14349
92523;15539
92523;19276
92523;24137
92523;28592
92526;811
92526;4941
92526;7246
92526;12396
92526;14010
92526;14045
92526;14881
92526;15286
92526;16100
92526;17961
92526;21057
92526;22412
92526;27508
92526;28939
92526;29558
92526;29689
92526;30197
92527;6028
92527;6374
92527;15968
92527;15971
92527;29537
92529;7092
92529;7126
92529;16556
92529;17283
92529;20280
92529;21195
92529;21663
92529;25566
92529;27654
92530;11332
92531;13940
92532;3290
92532;3681
92532;10947
92532;17873
92532;18745
92532;28235
92532;28342
92532;29384
92532;29993
92533;29829
92533;29855
92534;24719
92534;29630
92535;5173
92535;18437
92536;29652
92537;7246
92537;7516
92537;18626
92537;22048
92537;27479
92537;29630
92537;31593
92537;31594
92538;14527
92539;17894
92540;8293
92540;10744
92541;11109
92543;5076
92543;11253
92543;22193
92543;24962
92543;27478
92544;6374
92544;7515
92544;12181
92544;13316
92544;17710
92544;18282
92544;19846
92544;23828
92544;23849
92544;29654
92545;4667
92545;5173
92545;8526
92545;11081
92545;13443
92545;14718
92545;16505
92545;27671
92545;29882
92546;20151
92547;30199
92548;18434
92549;29652
92550;13940
92551;2431
92551;5188
92551;9411
92551;11277
92551;29102
92552;10769
92553;13940
92554;811
92554;5009
92554;6342
92554;11018
92554;14566
92554;21084
92555;811
92555;3289
92555;5009
92555;6345
92555;6354
92555;8585
92555;10251
92555;11018
92555;21084
92555;23717
92555;28939
92555;29359
92555;29456
92555;29467
92555;29667
92555;29966
92556;27302
92557;20304
92558;1006
92558;6342
92558;8759
92558;12266
92558;14232
92558;15145
92558;15333
92558;19153
92558;29459
92559;29625
92560;15085
92561;15968
92562;27451
92563;28126
92564;2061
92564;7069
92564;10248
92564;10411
92564;11259
92564;11331
92564;15093
92564;15950
92564;31519
92565;2061
92565;2350
92565;3304
92565;5829
92565;6395
92565;8170
92565;10703
92565;14827
92565;26494
92565;26546
92565;28100
92565;29520
92565;29643
92565;29755
92565;29875
92565;30187
92566;2701
92566;12317
92566;12342
92566;13563
92566;20025
92566;24133
92566;26445
92566;28342
92566;31607
92567;4683
92567;6066
92567;10774
92567;13468
92567;18437
92567;27671
92567;28028
92567;28351
92567;29755
92567;29914
92568;248
92568;805
92568;3199
92568;10948
92568;11110
92568;17024
92568;17886
92568;21073
92568;21525
92568;29417
92568;29533
92568;29626
92568;29694
92568;30232
92568;30892
92569;811
92569;1320
92569;4195
92569;5058
92569;5173
92569;5454
92569;6374
92569;7792
92569;11018
92569;13735
92569;16836
92569;17132
92569;18093
92569;18120
92569;19136
92569;19761
92569;21302
92569;23773
92569;25731
92569;27221
92569;28204
92569;29554
92569;30240
92571;187
92571;4110
92571;7160
92571;8001
92571;13418
92571;21959
92571;23261
92571;28331
92572;5198
92572;7489
92572;8971
92572;20532
92572;20788
92572;22406
92572;22586
92572;23757
92572;27042
92572;27660
92573;29242
92574;5173
92575;2521
92575;3213
92575;11018
92575;11168
92575;14693
92575;16276
92575;29459
92575;29602
92575;29615
92575;29979
92575;31615
92575;31637
92577;11487
92577;11493
92577;13718
92577;23773
92577;23802
92577;25999
92577;31072
92577;31076
92578;29724
92579;3669
92579;4215
92579;8200
92579;22365
92579;25830
92579;27478
92579;28333
92579;28631
92580;12943
92580;16850
92580;19025
92580;20189
92580;22135
92580;26508
92580;26896
92580;28297
92580;28840
92580;29984
92581;3857
92581;7284
92581;8331
92581;8558
92581;8835
92581;11493
92581;12020
92581;15240
92581;15305
92581;23028
92581;23582
92581;26280
92581;26414
92581;31011
92581;31183
92582;323
92582;7025
92582;12722
92582;20151
92582;24207
92582;24573
92582;24637
92582;25046
92582;25266
92582;26650
92582;26731
92582;29668
92582;30391
92583;323
92583;2135
92583;2751
92583;4426
92583;6142
92583;6374
92583;7025
92583;11062
92583;11493
92583;12369
92583;13459
92583;14622
92583;19589
92583;20280
92583;24881
92583;25862
92583;27467
92583;29190
92583;29580
92584;8675
92584;9106
92584;16354
92584;17836
92584;19709
92584;20449
92584;20562
92584;21044
92584;23190
92584;25808
92584;29552
92584;29568
92584;30191
92584;31545
92584;31814
92585;5198
92585;11031
92585;11493
92585;12373
92585;12741
92585;12935
92585;15589
92585;15609
92585;21129
92585;21633
92585;25394
92585;26650
92585;27042
92585;28928
92586;4399
92586;4624
92586;5502
92586;6139
92586;7205
92586;13096
92586;15986
92586;20280
92586;26146
92586;27566
92586;27656
92586;29541
92586;29667
92586;30102
92587;1990
92587;2649
92587;3245
92587;3300
92587;4180
92587;4419
92587;5173
92587;5923
92587;7107
92587;8504
92587;9932
92587;9933
92587;14713
92587;15327
92587;15728
92587;16495
92587;16990
92587;22757
92587;22772
92587;23773
92587;23786
92587;24107
92587;27466
92587;27479
92587;29615
92587;29766
92587;30054
92587;30305
92588;1320
92588;5173
92588;6133
92588;6374
92588;7540
92588;7880
92588;8137
92588;13514
92588;15335
92588;15347
92588;16302
92588;16354
92588;23157
92589;1002
92589;5173
92589;7540
92589;13360
92589;17267
92589;18827
92589;20096
92589;21089
92589;21425
92589;26530
92589;27906
92589;27938
92589;30136
92590;4946
92590;6075
92590;7246
92590;8304
92590;8512
92590;10562
92590;10946
92590;12941
92590;14566
92590;14745
92590;15532
92590;20204
92590;28028
92590;29280
92590;29596
92590;29597
92590;29652
92590;29727
92590;29862
92590;29914
92591;6374
92591;7107
92591;11309
92591;12801
92591;12910
92591;13014
92591;14745
92591;14963
92591;15350
92591;16272
92591;19238
92591;20280
92591;20713
92591;24909
92591;26414
92591;26416
92591;28297
92591;29876
92591;29911
92591;29914
92591;31003
92592;7107
92592;7613
92592;7953
92592;8515
92592;11018
92592;11187
92592;12448
92592;12878
92592;13475
92592;14757
92592;15641
92592;18109
92592;18116
92592;20582
92592;20682
92592;21400
92592;21868
92592;22619
92592;25890
92592;25922
92592;26494
92592;26896
92592;29651
92592;29876
92592;29882
92593;753
92593;1163
92593;3826
92593;4392
92593;5339
92593;6075
92593;6265
92593;6374
92593;8393
92593;10848
92593;11393
92593;12208
92593;15641
92593;24059
92593;24803
92593;28359
92593;29330
92593;29420
92593;29597
92593;29602
92593;29661
92593;30052
92593;30191
92594;805
92594;5118
92594;7739
92594;15877
92594;16071
92594;16990
92594;25177
92594;27479
92594;28339
92594;28404
92594;29881
92594;31287
92595;4228
92595;5352
92595;5538
92595;6538
92595;11062
92595;18348
92595;30098
92595;31062
92596;247
92596;1258
92596;2846
92596;4280
92596;7540
92596;9515
92596;9881
92596;10823
92596;11062
92596;14049
92596;15462
92596;17942
92596;18004
92596;18371
92596;19783
92596;23034
92596;23201
92596;23743
92596;24393
92596;29914
92597;8070
92597;12714
92597;19634
92597;22403
92597;23138
92597;25619
92597;27194
92597;28863
92597;29279
92597;29508
92597;29551
92597;30119
92598;933
92598;1002
92598;1006
92598;1011
92598;1209
92598;7151
92598;11063
92598;17545
92598;23963
92598;24220
92598;24282
92598;27906
92598;31326
92599;1015
92599;1709
92599;9328
92599;9371
92599;9392
92599;12170
92599;21745
92599;29043
92599;31559
92600;6108
92600;9635
92600;9702
92600;10699
92600;11029
92601;18405
92603;806
92603;6423
92603;11062
92603;13940
92603;20280
92604;502
92604;810
92604;1057
92604;13940
92604;15926
92604;15954
92604;22403
92604;23968
92604;27451
92604;27472
92604;30849
92605;8931
92605;15615
92605;15891
92605;16990
92605;26650
92605;26888
92605;28365
92605;29626
92606;6067
92606;8293
92606;19889
92606;21877
92606;27474
92606;29610
92607;4872
92607;4877
92607;5538
92607;8170
92607;8293
92607;9904
92607;11905
92607;13700
92607;18437
92607;18571
92607;19063
92607;24722
92607;29554
92607;29639
92607;29889
92607;31287
92608;8622
92608;15078
92608;28350
92608;29373
92608;29375
92608;29590
92609;29882
92610;26610
92611;3828
92612;29850
92613;5570
92613;8526
92613;14550
92613;15972
92613;15974
92613;17873
92613;24577
92613;26047
92613;28028
92613;29616
92613;29826
92613;29882
92613;29912
92613;29980
92613;30199
92614;753
92614;6066
92614;6344
92614;18437
92614;25086
92614;28359
92614;29566
92614;29878
92614;29979
92614;30105
92615;4067
92615;4734
92615;8173
92615;8293
92615;20280
92615;28351
92615;28365
92615;29531
92615;30459
92616;2100
92616;10868
92616;11018
92616;14663
92616;17415
92616;23837
92616;27461
92616;29855
92616;29970
92617;9705
92617;26494
92617;29630
92617;29717
92617;30267
92619;18627
92620;31287
92621;28126
92622;8481
92623;3561
92624;29731
92625;11183
92626;5173
92627;14693
92628;28126
92629;27478
92630;28351
92630;29914
92631;5000
92632;14587
92632;17791
92633;29584
92634;5513
92634;13940
92634;26612
92634;28028
92634;29539
92634;29636
92634;30688
92635;29643
92636;8293
92637;5173
92638;16159
92638;18623
92638;29592
92639;731
92639;16022
92639;16323
92639;22701
92639;24058
92639;28129
92640;1239
92640;1318
92640;9965
92640;10693
92640;14680
92640;15049
92640;18626
92640;20280
92640;26828
92640;27159
92640;27468
92640;29490
92640;29681
92641;753
92641;885
92641;1197
92641;1351
92641;2197
92641;3342
92641;4310
92641;10496
92641;16379
92641;21172
92641;21911
92641;24168
92641;28312
92641;29267
92641;31923
92642;1689
92642;12664
92642;16499
92642;17085
92642;18753
92642;27451
92642;29548
92643;5537
92643;9337
92643;12628
92643;19971
92643;20310
92643;20576
92643;25312
92643;28330
92643;28497
92644;915
92644;1805
92644;5095
92644;12801
92644;17192
92644;18270
92644;19684
92644;24453
92644;28366
92645;8597
92645;9842
92645;17342
92645;18800
92645;20151
92645;22795
92645;23157
92645;23368
92645;26018
92645;27589
92646;1767
92646;2681
92646;13612
92646;16210
92646;19418
92646;20576
92646;21588
92646;29652
92647;2081
92647;6811
92647;8696
92647;12554
92647;14067
92647;16145
92647;16356
92647;23976
92647;26922
92647;27611
92647;28330
92648;980
92648;16190
92648;16529
92648;16670
92648;20380
92648;23023
92648;26115
92648;29035
92648;30054
92648;30705
92649;345
92649;437
92649;2681
92649;2809
92649;7024
92649;8028
92649;8638
92649;18170
92649;29667
92649;30364
92650;3388
92650;5491
92650;5538
92650;7126
92650;7456
92650;7906
92650;8516
92650;8583
92650;12116
92650;12361
92650;19647
92650;21838
92650;26902
92650;27080
92650;29230
92651;2157
92651;5273
92651;7464
92651;8414
92651;22275
92651;29055
92651;29419
92651;29610
92651;31848
92652;260
92652;3622
92652;5601
92652;8293
92652;9932
92652;9933
92652;11062
92652;11110
92652;14614
92652;16064
92652;17279
92652;18962
92652;19814
92652;22425
92652;27479
92652;29548
92652;29623
92652;30054
92652;31337
92653;5702
92653;5795
92653;6868
92653;12373
92653;16389
92653;17272
92653;17937
92653;22857
92653;22864
92653;24261
92653;25550
92653;27394
92653;28723
92653;28922
92655;28359
92656;753
92657;18570
92658;13940
92659;29881
92660;29794
92661;29840
92662;23211
92663;17417
92664;14718
92665;5173
92666;179
92667;29829
92668;3606
92668;15318
92668;16290
92668;18437
92668;26416
92668;29545
92668;30019
92668;30766
92669;182
92669;753
92669;887
92669;3764
92669;7087
92669;7107
92669;7956
92669;10999
92669;17045
92669;27080
92669;31183
92670;6759
92670;7977
92670;16114
92670;20767
92670;23215
92670;27239
92670;29596
92671;9934
92671;11241
92671;11277
92671;13940
92671;16179
92671;17802
92671;29008
92672;9708
92672;9918
92672;16401
92672;16665
92672;23774
92672;27472
92672;29550
92672;29626
92672;30019
92673;5173
92673;16850
92673;18437
92673;20678
92673;28339
92673;29244
92673;29490
92673;29761
92673;31221
92674;11062
92674;17178
92674;17654
92674;23853
92674;24221
92674;27933
92674;29881
92674;31626
92675;16520
92676;30251
92677;94
92677;285
92677;286
92677;1473
92677;3636
92677;3657
92677;3688
92677;4853
92677;5563
92677;6374
92677;8776
92677;11266
92677;14521
92677;15950
92677;18625
92677;18626
92677;19578
92677;22922
92677;24900
92677;26359
92677;29387
92677;29594
92677;29631
92677;29633
92677;29874
92677;29912
92677;29993
92677;31287
92678;9546
92678;14806
92678;17794
92678;17795
92678;21009
92678;23552
92678;24900
92678;25233
92678;27460
92678;27841
92678;29652
92678;29879
92678;31518
92679;29465
92680;753
92681;28027
92682;14687
92683;84
92683;1045
92683;2681
92683;2682
92683;6868
92683;8638
92683;8832
92683;9436
92683;14184
92683;14186
92683;14192
92683;16500
92683;17309
92683;18824
92683;18928
92683;19402
92683;19823
92683;22791
92683;25413
92683;29993
92684;116
92684;2521
92684;2676
92684;12573
92684;20620
92684;21956
92684;22050
92684;22173
92684;22289
92684;24287
92685;2561
92685;9423
92685;12955
92685;13336
92685;15574
92685;17178
92685;19323
92685;29631
92685;29632
92685;29882
92685;31518
92686;29912
92686;31927
92687;1232
92687;16941
92687;20678
92688;6067
92689;5157
92690;30102
92692;29777
92693;5173
92693;11018
92693;14663
92693;23785
92693;24577
92693;27474
92693;28027
92693;28342
92693;29557
92693;29623
92693;29626
92693;30191
92694;753
92695;19969
92696;5173
92696;8293
92696;11018
92696;28027
92696;28365
92696;29361
92696;29558
92696;29863
92696;29979
92696;30098
92697;3469
92698;8293
92699;5173
92700;28339
92701;28028
92702;14929
92703;4632
92704;28273
92705;6868
92706;11018
92706;13628
92706;13940
92706;17873
92706;22424
92706;24722
92706;28365
92706;30098
92707;4575
92707;5086
92707;9708
92707;11332
92707;13166
92707;14527
92707;16276
92707;16416
92707;17873
92707;18437
92707;18570
92707;18625
92707;20827
92707;27215
92707;28126
92707;29889
92707;29978
92708;5559
92708;11062
92708;11618
92708;15677
92708;16799
92708;25827
92708;27472
92708;29587
92708;29809
92708;30267
92709;1343
92709;3420
92709;8170
92709;9174
92709;16850
92709;28339
92709;29634
92709;29875
92709;29914
92710;182
92710;3600
92710;3701
92710;3976
92710;8170
92710;10193
92710;15085
92710;17178
92710;17894
92710;18437
92711;4683
92711;5665
92711;5823
92711;12942
92711;17417
92711;19328
92711;26508
92711;29651
92711;29957
92711;30688
92712;16764
92713;14687
92714;28344
92715;1186
92715;2350
92715;3024
92715;3694
92715;5149
92715;6066
92715;8170
92715;9339
92715;10693
92715;10771
92715;13312
92715;15990
92715;16689
92715;18437
92715;29361
92715;29547
92715;29568
92715;29625
92715;29643
92715;29667
92715;29684
92715;29762
92715;29889
92715;31619
92716;9399
92717;29372
92718;29876
92719;29550
92720;29626
92721;29667
92722;16520
92723;16416
92723;27080
92724;17794
92724;29914
92725;17881
92726;14822
92726;29914
92727;753
92729;28374
92730;27451
92731;9016
92731;22994
92732;5074
92732;7100
92732;8013
92732;9810
92732;13047
92732;14598
92732;15283
92732;16520
92732;20247
92732;22410
92732;25493
92732;26285
92733;955
92733;6187
92733;6374
92733;15626
92733;17126
92733;17821
92733;19727
92733;23677
92733;29879
92733;31246
92734;49
92734;6639
92734;7679
92734;9106
92734;9738
92734;11062
92734;12308
92734;16116
92734;20562
92734;21044
92734;21349
92734;22138
92734;22425
92734;23196
92734;23305
92734;23939
92734;26061
92734;27022
92734;28517
92734;28928
92735;132
92735;988
92735;6868
92735;6902
92735;12943
92735;21711
